{276110,-958760}
{593718,344929}
{911135,-345544}
{-762913,830729}
{-9807,835192}
{-268793,79526}
{273931,503837}
{98987,-142917}
{279566,-392757}
{-685833,-439469}
{579568,-670860}
{-734298,-819602}
{-761505,-824815}
{-178390,-562611}
{-924510,-764390}
{-43343,-882421}
{322326,-751692}
{-49863,-642125}
{-494672,8909}
{333071,10072}
{1803,-643374}
{-257727,-669513}
{-309430,-242732}
{378208,-194182}
{918831,227192}
{-655533,116623}
{700801,-897673}
{-991043,646948}
{-261131,-210037}
{533304,-738093}
{-831952,-195507}
{-624478,429192}
{-372561,30500}
{44201,-178297}
{-791155,-815873}
{-502213,812041}
{271640,-837700}
{420127,-166177}
{-593617,-499236}
{-788372,798401}
{103311,-189025}
{-494523,-448013}
{-480290,104873}
{245205,782846}
{-938992,358788}
{233336,-129695}
{405148,82045}
{75857,872951}
{227845,-363680}
{466296,-45044}
{-594078,447587}
{585330,-393126}
{-369477,920438}
{795378,-948266}
{716062,-431043}
{-429256,-8087}
{402967,-897969}
{-701960,815848}
{611429,-172318}
{-12366,239579}
{-835858,-503156}
{-728649,868760}
{-230,-755129}
{640795,605087}
{653483,-431524}
{446067,-206977}
{547805,-291252}
{463238,-979014}
{-209347,967330}
{-970589,419704}
{-691389,918805}
{-975048,-894445}
{-545445,-539470}
{610338,86005}
{644241,-236814}
{426588,443573}
{216496,-610929}
{283989,-194902}
{242465,344560}
{156097,883042}
{-601971,211553}
{-687458,-370452}
{-674817,957677}
{-341592,255839}
{330651,782172}
{934400,-627018}
{-609280,431376}
{729082,-985420}
{-255427,-61860}
{-13030,793083}
{-76576,-826251}
{152008,13255}
{985856,615800}
{-809500,-134118}
{732894,-221155}
{-398410,311527}
{-922047,633721}
{-324199,141423}
{214561,-855943}
{86761,886228}
{220123,-511371}
{-263343,-485401}
{-729483,-976712}
{431630,818730}
{-180125,807252}
{-434752,942098}
{471846,-534381}
{-704238,149723}
{441135,472483}
{-343582,-219215}
{-701438,-237957}
{-2664,-5242}
{546135,205612}
{-316667,-630199}
{-464249,-865620}
{103688,-611347}
{-713436,767801}
{78711,-648582}
{701442,-431716}
{461724,-886895}
{-286451,507245}
{-758715,-910132}
{-339023,-428449}
{791094,-24532}
{642124,-80045}
{-297848,-19483}
{652165,-221894}
{406656,-158747}
{-756793,814726}
{840435,-775471}
{500607,-659167}
{762215,-833228}
{-994533,162172}
{-678900,847169}
{669853,-451}
{733350,288115}
{-862190,524149}
{-346196,-919081}
{-540538,-175502}
{-298945,-744089}
{-959003,141356}
{-124914,524464}
{576086,-389775}
{-202613,-799578}
{-299230,-285926}
{660345,529228}
{-820252,22133}
{-268959,-449673}
{-709482,902862}
{-98052,147662}
{-470740,502073}
{252325,256655}
{180875,-233980}
{784586,-560601}
{504937,761034}
{-867455,520356}
{838735,-448331}
{887542,-647924}
{170428,-68633}
{-488646,-11307}
{904869,29239}
{-45493,331291}
{691073,-842826}
{-821530,-172462}
{-341897,634050}
{-772284,624719}
{-950470,-402464}
{537140,627136}
{177557,649963}
{764715,-291980}
{73577,-51314}
{534987,-110869}
{-881569,-624822}
{26891,633563}
{942892,934977}
{-968297,-440540}
{-736987,-887403}
{-590255,-475989}
{-351188,-114436}
{-269578,281557}
{-970224,841998}
{674418,-11475}
{-30085,-134340}
{508563,181233}
{-702381,-265751}
{766518,474966}
{-787542,-522379}
{814708,245265}
{228814,-819045}
{599821,-557541}
{295470,183785}
{303759,86582}
{952153,298774}
{-612572,354875}
{881641,975732}
{199690,-518278}
{-863757,850236}
{-204841,-648981}
{-136655,341343}
{197783,-965053}
{-817257,-387106}
{74564,-348440}
{137734,689552}
{100666,765929}
{-582151,464999}
{579439,-324301}
{465245,675008}
{-130568,849964}
{422386,-414652}
{497549,490154}
{-124263,491207}
{906035,226351}
{910299,-312175}
{842330,-724330}
{857620,7601}
{-557897,973012}
{131632,-514231}
{-669256,782965}
{702591,55446}
{-568306,-615310}
{-491648,-5339}
{-600960,160050}
{647506,965267}
{-62215,741183}
{-844441,341529}
{-296797,-344213}
{-435663,-126512}
{-199957,1071}
{-706305,544081}
{-254579,802843}
{-908782,144485}
{743386,164845}
{-178079,620022}
{149366,-992764}
{-882394,-107497}
{-898096,292454}
{633479,-430165}
{-577665,-308641}
{-38115,-975943}
{375792,-887826}
{684160,-547247}
{-509081,-455554}
{696285,-992325}
{-190118,-198781}
{-158312,-711654}
{898952,-740922}
{-28918,237066}
{413150,477081}
{188237,449335}
{-119836,-607292}
{-467939,-929002}
{-921393,153}
{793727,334180}
{769101,-666744}
{-828966,721229}
{-584200,-857925}
{-778136,988255}
{212148,-232592}
{-750660,375144}
{807875,-751757}
{124103,331278}
{198038,728223}
{-420330,-787618}
{684760,-295467}
{471302,879366}
{-434766,-919036}
{-792051,-857478}
{-706476,-720026}
{-732171,-242282}
{-49324,-475711}
{-938456,-511184}
{-945870,-123108}
{127370,656120}
{151430,-747562}
{387834,61906}
{-251272,-924888}
{-833236,-950650}
{-174673,-389213}
{726688,291841}
{744046,-645227}
{454422,952052}
{876501,-586332}
{-860151,877143}
{948670,131864}
{524699,-701463}
{27373,-331000}
{-28071,-463616}
{74789,-680533}
{410188,-172061}
{369196,588022}
{962130,-859268}
{-304194,-729702}
{-592145,46763}
{-558840,-892078}
{-519104,396027}
{-983036,641603}
{227643,716911}
{127555,-863184}
{288597,-518983}
{750582,940183}
{-198349,-480743}
{883209,-381098}
{-728513,514704}
{853685,141770}
{-525468,715165}
{682113,742709}
{337798,81999}
{28875,949605}
{-527627,21411}
{803167,850146}
{-698135,798726}
{-558154,188645}
{-317675,-255144}
{-519157,488997}
{-296543,-463833}
{148676,-71142}
{362283,605637}
{-532062,252626}
{-857630,-337514}
{-510346,-17904}
{-948468,-864809}
{-307900,843078}
{961801,929861}
{757346,-305279}
{-649055,322076}
{-403697,448312}
{663053,-195609}
{311984,-38419}
{-523561,246575}
{775532,954403}
{-915063,-884809}
{-440764,310536}
{619503,789434}
{244313,-803027}
{-23570,636264}
{-730649,-114505}
{614909,-604169}
{450732,-683271}
{-961333,-556702}
{758167,-10413}
{-18348,-437868}
{-37592,725527}
{758030,915217}
{73471,-261386}
{-909301,-115818}
{-942625,762826}
{-885668,824553}
{705264,-58502}
{153312,23273}
{774264,770568}
{-629089,539470}
{752505,427938}
{-184909,-58836}
{379844,549989}
{178188,427845}
{-246506,-125564}
{-501217,-109222}
{934636,326272}
{602573,-303282}
{185096,53880}
{-311974,-16037}
{971379,-957331}
{496066,-551518}
{-390022,-179388}
{862918,-685218}
{205399,879776}
{-395730,-200047}
{-432776,469330}
{885145,436569}
{-606891,-43087}
{297573,882527}
{790187,-97332}
{-869026,-969157}
{831038,-919396}
{-31989,844592}
{-891870,-728016}
{354786,670535}
{595482,583133}
{308228,-617649}
{46074,788518}
{-534530,26522}
{125106,147833}
{583860,-140360}
{343345,-289742}
{-69958,-696807}
{-673899,-595494}
{264099,636040}
{-446622,-743772}
{-700731,383718}
{-753211,-501432}
{-560974,368297}
{547167,-639449}
{618316,319564}
{-134694,-829840}
{128199,227465}
{408935,592972}
{778530,-935503}
{-26739,424308}
{-115725,529031}
{450644,-317015}
{23233,-916672}
{70135,556721}
{212389,-291655}
{-792422,249490}
{-379815,-139689}
{658926,-31265}
{356602,474541}
{-247274,-913204}
{465134,-946936}
{94885,-770603}
{-324841,-965598}
{-465383,206713}
{-918580,807250}
{-910400,-389154}
{435810,111245}
{210748,-990591}
{-372823,-248150}
{478181,811981}
{599509,-920285}
{-511165,-947088}
{991901,562747}
{-629850,-687801}
{852594,267243}
{341994,776223}
{195359,219523}
{43124,995061}
{364580,-744523}
{79342,342488}
{964446,-973542}
{-894135,178454}
{-978888,-847070}
{703531,-72696}
{-166164,-609428}
{-879221,888921}
{556832,638046}
{843553,-707416}
{922768,-920793}
{379298,82130}
{-63443,-197565}
{70990,702862}
{-599479,-964943}
{435277,722501}
{5804,-146782}
{378078,694354}
{572154,-636248}
{232892,828137}
{166076,581809}
{332962,-992721}
{-115459,411141}
{-367023,579844}
{-531186,740684}
{617822,247108}
{-568682,-659928}
{120232,-616410}
{-550765,-560374}
{-519888,-816169}
{66254,223082}
{916449,324603}
{48050,393896}
{537322,374348}
{-42859,-944578}
{40838,4898}
{-796204,993831}
{-673864,-469939}
{-592806,-691894}
{14446,993887}
{-118782,-765368}
{65785,-799108}
{210989,-308736}
{341670,880431}
{-915906,490964}
{-721258,848387}
{-172423,-341816}
{-593776,286364}
{-760483,-405662}
{746946,-971913}
{985453,-728263}
{631281,501994}
{-519952,-655455}
{472360,-73771}
{81119,-868651}
{-306787,-424453}
{-243746,412037}
{-71882,467126}
{701596,421455}
{841080,880063}
{-953406,-120739}
{76356,-589048}
{165595,-869371}
{131213,58151}
{-642437,884150}
{891137,-808652}
{-65163,-925609}
{-190553,304273}
{378187,-88224}
{-656522,-649019}
{653470,-331498}
{-812212,-196640}
{415336,724465}
{950566,-417703}
{-800221,958971}
{704482,171731}
{206756,-574211}
{455727,-722394}
{260117,412379}
{480540,-82474}
{208308,-720847}
{-858554,-693102}
{-37360,686547}
{915316,-861509}
{636733,-503849}
{-695948,720155}
{317133,546893}
{-778552,693549}
{954806,-664233}
{-589945,509132}
{527905,-887646}
{90955,-83791}
{-703373,338646}
{850882,873886}
{228333,-484187}
{568645,512243}
{629131,-855310}
{52308,883379}
{-78619,-541934}
{38676,415761}
{768864,659870}
{-850206,-306258}
{991532,603922}
{-486681,602127}
{811140,-371885}
{340376,-962162}
{544786,-625568}
{-685318,844011}
{-832734,73925}
{74633,-798477}
{-207628,144841}
{555563,847119}
{722903,-748650}
{-511265,519273}
{-770404,-158011}
{223168,-909903}
{-542901,-775840}
{919511,-720699}
{13714,339946}
{649506,-454478}
{443066,472685}
{-950938,528880}
{-655298,-695563}
{-725912,-452866}
{-626292,-923347}
{-321522,-191439}
{546583,423012}
{236948,-605495}
{117616,671343}
{-588637,826895}
{924113,122399}
{-164920,918837}
{-322470,374013}
{523226,-497727}
{-615337,-784396}
{835228,569298}
{-986570,-539897}
{-477862,-337639}
{926247,-51998}
{72301,-919379}
{850017,75762}
{377343,961551}
{49726,363465}
{-654336,-356297}
{-691903,253109}
{-299984,90238}
{606284,354396}
{-150070,628855}
{-567166,-410327}
{-315106,455688}
{-154822,249786}
{-270415,-487061}
{-20775,-169081}
{886416,-583989}
{-920056,208282}
{730659,-625710}
{-60254,279331}
{444913,-258691}
{72671,-445891}
{151558,342403}
{-710120,-48591}
{-289303,-126232}
{-89464,316483}
{208651,636446}
{15229,681264}
{-650796,96876}
{3930,103552}
{-994219,-364821}
{-475939,-337872}
{564492,493100}
{-317118,474078}
{270276,-831673}
{-544800,-782646}
{489890,-956062}
{-422289,167807}
{542568,639344}
{-464541,-783749}
{959820,201488}
{-604931,321206}
{-823089,-197710}
{-184314,600482}
{859878,-686523}
{653157,217172}
{-905458,-214231}
{352231,436030}
{-311826,107487}
{350082,828963}
{-618570,-59557}
{-7029,-995587}
{-735083,-667573}
{536439,-583963}
{-778260,-848894}
{833172,442541}
{-440940,-98754}
{-497220,-964193}
{472889,437173}
{202288,383824}
{633368,-844109}
{973140,-648702}
{263264,-881891}
{-782518,278433}
{392959,14478}
{823403,-524468}
{-39419,-813209}
{912901,734577}
{-766928,234574}
{-43755,-528466}
{-899370,440455}
{771786,-905344}
{-614574,91922}
{-453991,-252767}
{-615030,-772116}
{263008,-111197}
{603877,-325502}
{266045,-991651}
{-782823,847301}
{669492,237852}
{-227963,-240541}
{-983163,693863}
{77783,-163121}
{9669,-926227}
{-138588,298177}
{-105695,570047}
{-240432,961625}
{-725489,230988}
{84748,-635406}
{-483336,-703103}
{832247,938911}
{-140542,-492461}
{-116864,720763}
{-598964,148075}
{745156,786319}
{864675,942596}
{-7334,-535833}
{-944270,88788}
{-623659,136930}
{411334,80329}
{-938528,-787756}
{128900,-932386}
{601029,-381698}
{773009,933625}
{-420795,-308012}
{745392,-660079}
{-942999,651750}
{463399,919530}
{51670,-976417}
{198614,91624}
{146005,783845}
{316116,217856}
{742425,-138973}
{441168,856867}
{633059,775497}
{759196,-535383}
{439310,28435}
{-457600,437566}
{-111881,41119}
{-494377,-201906}
{-821843,724619}
{-176929,-202674}
{608601,943445}
{191696,215661}
{546125,-268929}
{401154,-125829}
{-483403,-978032}
{981423,-214581}
{-557816,-103273}
{-39184,581733}
{-802617,52580}
{-559503,143817}
{-549336,-109351}
{-156239,982025}
{439128,617422}
{-176993,-742314}
{-289702,-506553}
{-188532,13669}
{-650462,-22460}
{-371489,-834091}
{-97523,871315}
{215621,411904}
{-331894,112298}
{379828,280695}
{255697,-553914}
{875534,472378}
{670832,772958}
{179615,481645}
{-68988,49401}
{243296,976359}
{9130,121076}
{461768,-95486}
{-189019,680195}
{735482,-146045}
{-684409,967134}
{526050,-659663}
{-838736,-435146}
{688868,-694221}
{-18660,605455}
{-735568,234892}
{-868840,544637}
{104657,529134}
{609684,171590}
{-500543,767771}
{-58815,-458309}
{-132920,-964181}
{4825,-669007}
{789076,-220478}
{-855985,262236}
{455797,786708}
{843136,-238213}
{-789550,-201456}
{-245899,-114546}
{-849294,48898}
{-166861,-150010}
{-658803,613851}
{-135604,-512429}
{-222956,693881}
{257433,409770}
{-456577,-932346}
{-307990,-599794}
{644118,48401}
{-403596,285414}
{-568900,-614185}
{-812351,332904}
{425749,-101398}
{958879,-285662}
{159393,636431}
{783399,-143166}
{-403416,-275493}
{908479,-906410}
{-978671,-218881}
{647208,-344827}
{-578569,793138}
{-994393,989903}
{-815307,-139668}
{381057,-581719}
{-992902,109984}
{-455117,415757}
{536988,-261807}
{-186422,294150}
{-571359,-339437}
{-684587,238036}
{474172,-617097}
{-660539,158201}
{574526,-591819}
{321578,-500428}
{160712,79759}
{-405869,-149124}
{-979697,61478}
{-336400,-682675}
{195717,184299}
{535585,-546696}
{-647686,176751}
{183089,-346329}
{-476414,-690936}
{836997,-378009}
{847120,-517975}
{-776000,31089}
{537420,346473}
{76389,-220114}
{68681,211837}
{111044,595572}
{-539753,988240}
{-163565,-230441}
{-842735,231203}
{986066,-108950}
{-996181,-633489}
{-867091,833643}
{-768969,-706042}
{640645,985970}
{106619,-75646}
{858956,317868}
{91502,320424}
{-848362,638052}
{403297,-954111}
{-162142,724659}
{870233,-329622}
{-250813,728274}
{-808299,-146116}
{-628506,887444}
{-50053,-834575}
{-674241,779957}
{-781166,-866424}
{558819,392918}
{-58782,976928}
{-75130,185527}
{-509120,-587682}
{-832627,-413132}
{-719992,818095}
{-238832,508768}
{-850617,481805}
{521773,875486}
{152760,-408649}
{557613,-148318}
{-962820,-759857}
{766624,715125}
{939195,917847}
{649769,-235023}
{-838806,946821}
{628549,-459632}
{674719,46198}
{-499456,-336063}
{967516,-776221}
{787407,-257753}
{-61563,-423128}
{-639214,-730217}
{893479,875596}
{-17842,-340335}
{722007,-443391}
{99549,-202237}
{393872,356702}
{-506802,426380}
{-308554,798196}
{507658,462785}
{723949,-960163}
{-192106,952851}
{-205530,172575}
{-212694,927643}
{-390269,-824845}
{417299,-983935}
{100731,710620}
{-347541,46524}
{548784,-331780}
{-344182,210501}
{717872,891792}
{794888,-574131}
{-622278,119225}
{168698,-283928}
{-922288,914818}
{-686452,859819}
{5026,-13123}
{-31727,-417420}
{125200,-717164}
{-647145,-142242}
{-208769,827498}
{401625,683896}
{624473,630741}
{-78553,-583158}
{719156,-951287}
{-338405,18981}
{-196417,-420692}
{-545939,668482}
{342901,169173}
{-125904,-105438}
{-970281,-579800}
{263736,650912}
{-277737,-252274}
{-7904,-116747}
{-525900,-84882}
{100373,863545}
{-767843,224800}
{-922786,644123}
{103415,-978899}
{423878,350042}
{-269008,-873256}
{-392072,-999733}
{-527442,26809}
{-356478,-108088}
{-960071,-536566}
{700125,-812922}
{-960109,-689190}
{940130,122599}
{-678548,-486049}
{985858,25589}
{88895,178113}
{461252,-606692}
{137589,341177}
{-360944,-159753}
{464418,-742037}
{-925174,-613685}
{-378991,192839}
{-104014,915147}
{307826,-675282}
{-379460,-227399}
{462230,-391762}
{241174,181225}
{-918957,628638}
{787899,966351}
{379055,568736}
{896119,712978}
{-95640,10021}
{-188733,29148}
{-324495,992637}
{-490924,-308259}
{-615624,291010}
{-216218,-607410}
{416550,-115341}
{697027,553612}
{735078,304766}
{319552,93273}
{273324,246715}
{296770,-211128}
{-47369,-352914}
{-277997,895860}
{-173468,-44214}
{-358019,663161}
{-198457,53906}
{-820342,-199055}
{-270087,-894913}
{37742,-34749}
{-645177,-867200}
{866487,136221}
{811259,-910449}
{-815261,299372}
{-578536,-568726}
{-18956,529541}
{-732050,-892901}
{85992,-891903}
{833813,172843}
{-40660,258753}
{526498,539695}
{298310,910975}
{-710845,312721}
{-765980,-537344}
{822214,823319}
{394893,-676375}
{-992823,-447504}
{-195280,-922400}
{-430958,-619035}
{819661,-124612}
{-528208,260305}
{835093,829215}
{-264892,-84012}
{-886254,925490}
{-646603,431058}
{-116249,-119158}
{-334051,-276474}
{-786701,-202715}
{393917,164593}
{816169,-404816}
{-164840,-777845}
{286213,-448669}
{-76326,-330196}
{751685,-258282}
{-706047,276446}
{491341,363154}
{979181,632768}
{-40054,394909}
{563410,-292986}
{-876087,-337936}
{658382,-700487}
{-635985,-532800}
{12025,390277}
{-806907,-907124}
{318176,99935}
{614473,600123}
{186096,583003}
{671764,570093}
{107569,777210}
{-229349,641084}
{-119255,-300238}
{-821790,-230747}
{-784252,535195}
{-344025,-613606}
{65426,147801}
{-154546,104333}
{-506974,-42669}
{191551,14695}
{-752113,273966}
{-559294,-750867}
{353895,-779270}
{-939880,-783540}
{107983,-260994}
{-649236,-561645}
{765369,-411031}
{325065,823225}
{296157,-688079}
{-120403,-717497}
{-762006,-209218}
{-408140,225689}
{-924099,-815653}
{-889009,-766542}
{-981611,648296}
{158796,-420852}
{87209,828905}
{584874,-200411}
{-43166,85763}
{-920886,-485929}
{-835135,-973817}
{678878,-415519}
{-954930,4162}
{-572333,605679}
{-52443,-385655}
{980984,-21195}
{-32693,-993955}
{936912,835562}
{-781465,-14688}
{-586736,157829}
{531021,-692390}
{-105504,-281396}
{732651,313764}
{-290115,-256282}
{-441918,313385}
{-248620,669375}
{476825,-527426}
{151269,-123724}
{-365746,-822644}
{-632682,-629198}
{808089,-597466}
{-796421,-939511}
{622485,654167}
{920342,419688}
{44602,-979226}
{150869,915162}
{-437564,987866}
{360343,-954078}
{-597024,-785134}
{442291,-668782}
{496038,972879}
{-164988,-850545}
{376679,-442461}
{-451220,562663}
{-613926,996028}
{204590,-661199}
{-57147,713558}
{-689475,-601212}
{223786,638892}
{3654,-635364}
{-837706,426381}
{472446,214707}
{58071,579140}
{-716339,-582775}
{205170,-791423}
{715671,-117156}
{-3722,365230}
{-763984,-906210}
{-115417,409114}
{321634,192733}
{871555,160866}
{49210,-879878}
{-76972,186023}
{100932,-769100}
{-577727,-630531}
{171922,461899}
{869331,-393701}
{13332,-607669}
{-913806,-509779}
{-549175,-735895}
{616455,937290}
{262096,340541}
{359218,-700033}
{507812,-336978}
{-32943,-86606}
{-354111,-486662}
{-981310,749431}
{423096,-675131}
{444242,275438}
{837309,64660}
{587051,246165}
{-926625,-990504}
{-832321,-561343}
{-808385,-972848}
{-562944,838678}
{726103,544091}
{-644727,-395181}
{954007,-197060}
{743035,-154418}
{-26367,-184725}
{-259031,-563619}
{-312571,-375608}
{-777243,-380055}
{728093,710688}
{-262173,373354}
{-602710,-275736}
{-532139,533902}
{93575,454193}
{983195,-938521}
{-72776,-689781}
{-46913,390363}
{-512480,184825}
{725420,509331}
{647093,192372}
{-215221,256238}
{-481900,-698402}
{-246742,797860}
{988050,-688037}
{-75974,846969}
{697951,-400105}
{-589972,788498}
{694503,-934797}
{-744142,-774018}
{-419964,-209636}
{146340,-504724}
{13634,-206351}
{789660,715061}
{85112,-429479}
{24600,-949149}
{-717345,184324}
{-593478,206028}
{467760,-198647}
{941659,-785489}
{-414630,-563400}
{-563659,728899}
{912125,360854}
{-894854,-211326}
{-230945,592185}
{-872492,-874864}
{-732376,991351}
{-813880,-147825}
{287178,469798}
{26683,536606}
